address,LATITUDE,LONGITUDE
193 LOR 4 TOA PAYOH,1.331590056,103.8512951
425 YISHUN AVE 11,1.422422421,103.8483265
702 PASIR RIS DR 10,1.38023204,103.9375665
708 PASIR RIS DR 10,1.381185973,103.9389816
527 WOODLANDS DR 14,1.43173161,103.7921062
68 REDHILL CL,1.28687207,103.8160261
461 PASIR RIS DR 4,1.371141962,103.9588192
261C SENGKANG EAST WAY,1.393322561,103.8948913
710 JURONG WEST ST 71,1.342882765,103.6948548
654C JURONG WEST ST 61,1.335844658,103.6972932
108 JLN BT MERAH,1.279220088,103.8254414
401 HOUGANG AVE 10,1.374843395,103.8969942
220 LOR 8 TOA PAYOH,1.342616734,103.8564549
213 CHOA CHU KANG CTRL,1.382172954,103.747212
596D ANG MO KIO ST 52,1.371871353,103.8510304
671 CHOA CHU KANG CRES,1.402555018,103.7480217
548 ANG MO KIO AVE 10,1.372913763,103.8570461
698A HOUGANG ST 61,1.375013784,103.8873377
119 SERANGOON NTH AVE 1,1.367481429,103.8714918
119 MCNAIR RD,1.319715254,103.8568704
367 CLEMENTI AVE 2,1.312940672,103.7716487
289G BT BATOK ST 25,1.345042603,103.7587841
302 JURONG EAST ST 32,1.344687884,103.7344667
16 HOLLAND DR,1.317604557,103.782221
125 YISHUN ST 11,1.433950694,103.8304398
6 YUNG PING RD,1.330435935,103.7224285
939 JURONG WEST ST 91,1.342952328,103.6890288
655B JURONG WEST ST 61,1.33550104,103.697514
428 TAMPINES ST 41,1.359086166,103.948911
248 BANGKIT RD,1.381371647,103.774299
328 BT BATOK ST 33,1.362874905,103.7475629
7 HAIG RD,1.313806612,103.8969105
642 YISHUN ST 61,1.420970055,103.8374468
30 HOLLAND CL,1.307747891,103.7966272
3 MARINE TER,1.304106067,103.9177334
99B LOR 2 TOA PAYOH,1.338744965,103.8472528
282C SENGKANG EAST AVE,1.38509616,103.8925483
476 SEMBAWANG DR,1.451549632,103.8169317
141 JLN BT MERAH,1.277145597,103.8287389
12 KG ARANG RD,1.300828855,103.8836948
644 BEDOK RESERVOIR RD,1.330695328,103.9056216
103 CLEMENTI ST 14,1.322588548,103.7691762
801A KEAT HONG CL,1.375842814,103.7431959
292 YISHUN ST 22,1.436724784,103.8369664
403 TAMPINES ST 41,1.357511619,103.9449179
625A WOODLANDS DR 52,1.43364126,103.7996191
617 JURONG WEST ST 65,1.34092565,103.7005614
236 BT PANJANG RING RD,1.379024909,103.7712151
829 YISHUN ST 81,1.414540772,103.8333464
571 ANG MO KIO AVE 3,1.370055013,103.8548806
902 JURONG WEST ST 91,1.339116457,103.6866098
233 ANG MO KIO AVE 3,1.36754925,103.8367406
22 JLN MEMBINA,1.284887947,103.8264446
424A YISHUN AVE 11,1.423226433,103.8480493
537 ANG MO KIO AVE 5,1.375200096,103.8530598
413 TAMPINES ST 41,1.359459066,103.9455747
788B WOODLANDS CRES,1.443712572,103.8012276
336 ANG MO KIO AVE 1,1.363593847,103.8517844
132 EDGEDALE PLAINS,1.393069499,103.9106985
178C RIVERVALE CRES,1.388732701,103.9106605
820 JURONG WEST ST 81,1.346332296,103.6951884
698D HOUGANG ST 52,1.375637044,103.8887392
629 SENJA RD,1.386528024,103.759279
738 PASIR RIS DR 10,1.379180743,103.9365537
816 JURONG WEST ST 81,1.345313966,103.6964185
945 HOUGANG ST 92,1.374219256,103.8810151
469 TAMPINES ST 44,1.360311544,103.9546641
896A TAMPINES ST 81,1.348597178,103.9325463
190 PUNGGOL CTRL,1.39924142,103.9100543
608 CLEMENTI WEST ST 1,1.304341103,103.7665298
679 WOODLANDS AVE 6,1.439923451,103.8020153
785 YISHUN AVE 2,1.421409011,103.833971
425 JURONG WEST AVE 1,1.350850806,103.7244373
289 YISHUN AVE 6,1.440524493,103.8390055
435 JURONG WEST ST 42,1.352110113,103.7236879
853 YISHUN RING RD,1.416451295,103.8367411
188C RIVERVALE DR,1.395221627,103.9048086
90 DAWSON RD,1.295401639,103.8121856
857A TAMPINES ST 83,1.354291278,103.9351345
94 GEYLANG BAHRU,1.322653012,103.87131
966 HOUGANG AVE 9,1.378166683,103.8783662
603 CHOA CHU KANG ST 62,1.397878251,103.7443634
705 HOUGANG AVE 2,1.365649035,103.888264
292A COMPASSVALE ST,1.395958575,103.8990669
402 BT BATOK WEST AVE 7,1.364703506,103.7442468
703 WOODLANDS DR 40,1.440956563,103.7965766
413 SEMBAWANG DR,1.451770422,103.8179475
593A MONTREAL LINK,1.451547161,103.8279075
619C PUNGGOL DR,1.402393288,103.9106968
304 UBI AVE 1,1.329552569,103.9012286
265B COMPASSVALE LINK,1.382137166,103.8957423
423 PASIR RIS DR 6,1.370166417,103.9547856
125 BT MERAH VIEW,1.285061192,103.823812
1 SELETAR WEST FARMWAY 6,1.394756415,103.8705715
141 TAMPINES ST 12,1.348248953,103.9449207
384 BT BATOK WEST AVE 5,1.362932637,103.7521942
188D RIVERVALE DR,1.394952997,103.9040086
327 BT BATOK ST 33,1.362830155,103.7478342
183C RIVERVALE CRES,1.390948423,103.9086124
56 CHAI CHEE DR,1.326350406,103.9200642
120 BT MERAH VIEW,1.282785823,103.8226061
941 HOUGANG ST 92,1.37356291,103.8791847
130 BEDOK NTH ST 2,1.327161508,103.9368248
404B FERNVALE LANE,1.388296543,103.873546
225A COMPASSVALE WALK,1.38764975,103.8987061
990A JURONG WEST ST 93,1.335255178,103.6950834
166B TECK WHYE CRES,1.383159893,103.7534009
489C CHOA CHU KANG AVE 5,1.376056835,103.7398062
40 BEDOK STH RD,1.320986319,103.93981
117 BT BATOK WEST AVE 6,1.349965559,103.7471421
139 BEDOK RESERVOIR RD,1.334624534,103.9137777
657 WOODLANDS RING RD,1.436690603,103.7985579
307A ANG MO KIO AVE 1,1.365982051,103.844445
8A BOON TIONG RD,1.28652537,103.8301248
216A COMPASSVALE DR,1.390787479,103.8934151
354A ADMIRALTY DR,1.450066,103.8188909
59 JLN MA'MOR,1.328109584,103.8571257
713 TAMPINES ST 71,1.359240981,103.9376466
461 TAMPINES ST 44,1.358839549,103.9543516
160B PUNGGOL CTRL,1.395225289,103.9160007
924 JURONG WEST ST 92,1.340263175,103.6898284
849 TAMPINES ST 83,1.352840291,103.9355209
6A BOON TIONG RD,1.286835248,103.8313476
863A TAMPINES ST 83,1.355464218,103.9366661
403C FERNVALE LANE,1.388318481,103.8729357
316A ANCHORVALE LINK,1.392590704,103.889372
129 BT BATOK WEST AVE 6,1.351429752,103.7460307
844 JURONG WEST ST 81,1.344938255,103.6923822
105 GANGSA RD,1.378312421,103.7677633
470A UPP SERANGOON CRES,1.3790548,103.9019278
561 CHOA CHU KANG NTH 6,1.396326453,103.7449572
345 CHOA CHU KANG LOOP,1.382808783,103.7447902
131 PASIR RIS ST 11,1.3659199,103.9563485
146 PASIR RIS ST 11,1.363035918,103.9601579
228 SERANGOON AVE 4,1.356364015,103.8702599
802 TAMPINES AVE 4,1.346084424,103.938034
318C ANCHORVALE LINK,1.393333571,103.8890002
112 JURONG EAST ST 13,1.339209815,103.7358244
916 TAMPINES ST 91,1.348631074,103.9402904
8 HAIG RD,1.313669795,103.8960696
607 JURONG WEST ST 65,1.337974917,103.6996976
498J TAMPINES ST 45,1.363235385,103.9568941
809A CHOA CHU KANG AVE 1,1.375209773,103.7450182
732 JURONG WEST ST 73,1.3458412,103.6996054
139 TAMPINES ST 11,1.346155872,103.9445074
618 BEDOK RESERVOIR RD,1.333020409,103.9170378
185 BEDOK NTH RD,1.326237253,103.9408276
207B PUNGGOL PL,1.400325589,103.9007353
564 HOUGANG ST 51,1.380222518,103.8885533
224 LOR 8 TOA PAYOH,1.341176079,103.8560662
425 SERANGOON AVE 1,1.348126435,103.8766051
486 SEGAR RD,1.389240608,103.7716208
748C BEDOK RESERVOIR CRES,1.336161756,103.9214926
111 EDGEFIELD PLAINS,1.396677886,103.9065791
121 PAYA LEBAR WAY,1.321925016,103.8828604
205 PASIR RIS ST 21,1.366937094,103.9629394
880 YISHUN ST 81,1.413859227,103.8363442
405 SERANGOON AVE 1,1.347709938,103.8728115
331 ANG MO KIO AVE 1,1.362111401,103.8507665
72 BEDOK STH AVE 3,1.320366592,103.9436679
62 COMMONWEALTH DR,1.298493156,103.7970912
884 TAMPINES ST 83,1.351532771,103.9328055
272B SENGKANG CTRL,1.384760342,103.8939391
9 BEDOK STH AVE 2,1.323209742,103.936904
36 TEBAN GDNS RD,1.319974503,103.7427392
808A CHOA CHU KANG AVE 1,1.375479876,103.7453733
348 BT BATOK ST 34,1.362135303,103.7506174
942 HOUGANG ST 92,1.373285871,103.8804136
165 BEDOK STH RD,1.320308923,103.94609
271 YISHUN ST 22,1.437786584,103.8403741
673A JURONG WEST ST 65,1.344265182,103.7012495
491C TAMPINES ST 45,1.362100169,103.954909
514 WOODLANDS DR 14,1.434597813,103.7896726
104B DEPOT RD,1.28049144,103.8121008
698A JURONG WEST CTRL 3,1.341091608,103.7080237
104A EDGEFIELD PLAINS,1.396805705,103.9050542
871 YISHUN ST 81,1.413124593,103.8374214
150A BISHAN ST 11,1.344559833,103.8557374
111 SIMEI ST 1,1.342412335,103.9495035
369 YUNG AN RD,1.336981611,103.7197722
110D PUNGGOL FIELD,1.395000712,103.910206
241 SERANGOON AVE 3,1.352881785,103.8702368
108 JURONG EAST ST 13,1.338380444,103.7372829
149 WOODLANDS ST 13,1.435763817,103.772798
210C PUNGGOL PL,1.399654404,103.8999156
419 ANG MO KIO AVE 10,1.365346697,103.8541518
15 JOO SENG RD,1.335501322,103.8802315
306 BT BATOK ST 31,1.358287839,103.7475204
727 YISHUN ST 71,1.426210117,103.8312401
346 WOODLANDS ST 32,1.432599732,103.7812229
726 JURONG WEST AVE 5,1.345943057,103.6971346
70 BEDOK STH RD,1.319969435,103.9428186
160 PASIR RIS ST 13,1.364295593,103.9623069
596A ANG MO KIO ST 52,1.37243024,103.8509492
104 POTONG PASIR AVE 1,1.334339169,103.8691589
203 BISHAN ST 23,1.354536742,103.847452
282B SENGKANG EAST AVE,1.384758219,103.8919867
26B JLN MEMBINA,1.283092071,103.8255924
9 JOO SENG RD,1.334900179,103.8793343
317 BT BATOK ST 32,1.360639765,103.7476384
670 CHOA CHU KANG CRES,1.40297793,103.747753
612 ELIAS RD,1.374629851,103.942021
191B RIVERVALE DR,1.394631282,103.903903
209 CHOA CHU KANG CTRL,1.382826626,103.7480145
352 JURONG EAST ST 31,1.344922895,103.7304008
239 BT BATOK EAST AVE 5,1.350239139,103.7551009
334A ANCHORVALE CRES,1.398386386,103.8894258
989D JURONG WEST ST 93,1.335775995,103.6954323
336 SEMBAWANG CRES,1.446950137,103.8155742
259 JURONG EAST ST 24,1.344174546,103.7398756
413 PASIR RIS DR 6,1.372688501,103.955507
56 CASSIA CRES,1.310220635,103.8832354
616 HOUGANG AVE 8,1.368886512,103.8835612
128 GEYLANG EAST AVE 1,1.318309195,103.887754
194 RIVERVALE DR,1.392609558,103.9015926
18 BEDOK STH RD,1.320625049,103.9347342
14 TELOK BLANGAH CRES,1.277395442,103.8204697
101 SERANGOON NTH AVE 1,1.37103632,103.8703609
2 CHAI CHEE RD,1.326810056,103.9227755
97 BEDOK NTH AVE 4,1.332965774,103.9399626
84 LOR 2 TOA PAYOH,1.335221458,103.8476536
687 JURONG WEST CTRL 1,1.341532478,103.7056699
234 SERANGOON AVE 3,1.354799538,103.8695343
94 LOR 4 TOA PAYOH,1.338894428,103.8495383
101D PUNGGOL FIELD,1.398484785,103.9061439
13 MARSILING LANE,1.441096275,103.7792761
116 BT BATOK WEST AVE 6,1.349628665,103.7463811
451A SENGKANG WEST WAY,1.394349194,103.8740538
166 BEDOK STH AVE 3,1.320040799,103.9451967
763 CHOA CHU KANG NTH 5,1.392848536,103.7485572
321 ANG MO KIO AVE 1,1.365141269,103.8487042
317 SERANGOON AVE 2,1.352609721,103.8662221
394 BT BATOK WEST AVE 5,1.366423112,103.7526886
2 HOLLAND AVE,1.309344983,103.7955594
103 TAMPINES ST 11,1.347696625,103.9462299
235 SIMEI ST 4,1.342959704,103.9554742
475 ANG MO KIO AVE 10,1.362662978,103.8565159
110 RIVERVALE WALK,1.383492335,103.9003124
425 BEDOK NTH RD,1.329369602,103.9290675
274 CHOA CHU KANG AVE 2,1.37936988,103.7428687
725 TAMPINES ST 71,1.356984507,103.9353345
82 WHAMPOA DR,1.323873792,103.8564828
754 JURONG WEST ST 74,1.348664926,103.7003771
137 JLN BT MERAH,1.27814726,103.826959
119A CANBERRA CRES,1.446047551,103.8311253
659 HOUGANG AVE 8,1.373277214,103.8832067
411 SERANGOON CTRL,1.348457286,103.8739468
258 ANG MO KIO AVE 4,1.369913499,103.8365253
606 ANG MO KIO AVE 5,1.379327772,103.836736
14 EUNOS CRES,1.323143131,103.9034491
227 PENDING RD,1.374959633,103.7714665
270A PUNGGOL FIELD,1.403979501,103.8994549
533 UPP CROSS ST,1.284565755,103.8453799
212A COMPASSVALE DR,1.386398218,103.89996
460 PASIR RIS DR 4,1.3709591,103.9590514
502D YISHUN ST 51,1.41733259,103.8408611
288B JURONG EAST ST 21,1.338936352,103.7428809
350B CANBERRA RD,1.450073433,103.820763
208 PASIR RIS ST 21,1.366249489,103.9619185
405 YISHUN AVE 6,1.426840129,103.8492735
173 BT BATOK WEST AVE 8,1.346104993,103.7408255
108 SIMEI ST 1,1.343019541,103.9510074
218 BT BATOK ST 21,1.347295765,103.754196
494E TAMPINES ST 43,1.364215315,103.9535112
345 ANG MO KIO AVE 3,1.367487025,103.8496517
239 YISHUN RING RD,1.433595146,103.8396854
527 HOUGANG AVE 6,1.374763192,103.8906271
214 SERANGOON AVE 4,1.357324352,103.8736335
17 HOLLAND DR,1.313780913,103.7826963
419 BEDOK NTH ST 1,1.326966214,103.9281358
466 HOUGANG AVE 8,1.372519921,103.8970056
411 CHOA CHU KANG AVE 3,1.381059802,103.7412602
82A LOR 4 TOA PAYOH,1.335979527,103.8489539
302 TAMPINES ST 32,1.35225585,103.9552254
125 ALJUNIED RD,1.323270062,103.8817522
126 BISHAN ST 12,1.346274513,103.8520837
298C COMPASSVALE ST,1.396269926,103.9009832
318B YISHUN AVE 9,1.433678336,103.8438713
526 HOUGANG AVE 6,1.374407401,103.8905638
672C YISHUN AVE 4,1.418360939,103.8426507
709 TAMPINES ST 71,1.357989651,103.9374352
711 TAMPINES ST 71,1.358432029,103.9370359
437 JURONG WEST AVE 1,1.351571341,103.7239646
632 JURONG WEST ST 65,1.343957088,103.6998156
99C LOR 2 TOA PAYOH,1.33901613,103.8474494
226B SUMANG LANE,1.40268498,103.893609
712 JURONG WEST ST 71,1.342353164,103.6966752
710 CLEMENTI WEST ST 2,1.306289119,103.7615181
316 SERANGOON AVE 2,1.353011337,103.8664718
788 CHOA CHU KANG NTH 6,1.39579181,103.7482876
803A KEAT HONG CL,1.373864685,103.7429701
2 DOVER RD,1.303103439,103.782905
57 STIRLING RD,1.296328449,103.8044471
249 BANGKIT RD,1.381002047,103.7740547
17 TELOK BLANGAH CRES,1.277767863,103.8217024
831 HOUGANG CTRL,1.371315644,103.8899323
658A JURONG WEST ST 65,1.336852997,103.7010382
710 PASIR RIS ST 72,1.381977573,103.9376377
830 TAMPINES ST 82,1.349841927,103.9348177
427 PASIR RIS DR 6,1.370306493,103.956015
287C COMPASSVALE CRES,1.398731046,103.8966997
180B BOON LAY DR,1.347835999,103.7090708
874A TAMPINES ST 84,1.353090063,103.9322429
149 YISHUN ST 11,1.431548506,103.8327841
719 BEDOK RESERVOIR RD,1.336419847,103.9248327
145 TAMPINES ST 12,1.348801821,103.943691
80 COMMONWEALTH DR,1.302302755,103.7961435
122C SENGKANG EAST WAY,1.387508502,103.9061438
442D FAJAR RD,1.380921472,103.7708407
87 COMMONWEALTH CL,1.304656989,103.7993096
169 STIRLING RD,1.290434865,103.8031059
303 CANBERRA RD,1.444689924,103.8224416
109B DEPOT RD,1.280999372,103.8092253
138 PASIR RIS ST 11,1.363330659,103.9597265
111B DEPOT RD,1.281165101,103.8084718
266 PASIR RIS ST 21,1.366133829,103.9638826
218 YISHUN ST 21,1.432966919,103.8362381
115 BT PURMEI RD,1.275352014,103.8269502
401 YISHUN AVE 6,1.427033766,103.8470886
649A JURONG WEST ST 61,1.338028458,103.6973568
624B PUNGGOL CTRL,1.400739588,103.9117175
737 TAMPINES ST 72,1.358941306,103.9340067
209 TAMPINES ST 21,1.351917436,103.9528322
216 BT BATOK ST 21,1.347105007,103.7536386
405C FERNVALE LANE,1.389194667,103.8734374
620 ANG MO KIO AVE 9,1.382440829,103.8395464
324 TAMPINES ST 32,1.352388342,103.9594434
218 LOR 8 TOA PAYOH,1.342725835,103.8551516
689B WOODLANDS DR 75,1.444469428,103.8083975
116 JURONG EAST ST 13,1.339707633,103.7346978
548 HOUGANG ST 51,1.379559058,103.8914142
56 TELOK BLANGAH HTS,1.27425274,103.8124291
10A BENDEMEER RD,1.314991389,103.8605054
122D RIVERVALE DR,1.387096112,103.905723
705 YISHUN AVE 5,1.42909455,103.8295117
365 TAMPINES ST 34,1.35768612,103.9606207
703 PASIR RIS DR 10,1.380391611,103.9371632
156 RIVERVALE CRES,1.391108696,103.9074281
361 BT BATOK ST 31,1.360733722,103.7509441
71 CIRCUIT RD,1.324915044,103.8879968
743 PASIR RIS ST 71,1.377295646,103.9355644
65 CIRCUIT RD,1.32740031,103.8872036
208B PUNGGOL PL,1.401361539,103.9011272
246 HOUGANG ST 22,1.358762584,103.8914601
505C YISHUN ST 51,1.419237545,103.8442279
417 TAMPINES ST 41,1.358780925,103.9472759
102 BEDOK RESERVOIR RD,1.328491877,103.9092652
489 ADMIRALTY LINK,1.454951192,103.8168198
130 SIMEI ST 1,1.346212933,103.9548149
273 YISHUN ST 22,1.437685381,103.839677
637 ANG MO KIO AVE 6,1.380361872,103.8423346
765 PASIR RIS ST 71,1.376702331,103.9347472
274C JURONG WEST ST 25,1.352914538,103.7038285
706 BEDOK NTH RD,1.336206911,103.9190168
284 YISHUN AVE 6,1.439698597,103.8388285
438 JURONG WEST AVE 1,1.351409993,103.7236008
312B CLEMENTI AVE 4,1.31967297,103.7644555
207 BT BATOK ST 21,1.346248662,103.7493822
411 ANG MO KIO AVE 10,1.363395267,103.855273
323 JURONG EAST ST 31,1.348390137,103.7289864
413 CHOA CHU KANG AVE 3,1.381327922,103.7425685
320 SEMBAWANG CL,1.446437842,103.8188585
226 CHOA CHU KANG CTRL,1.38115995,103.7452927
244 PASIR RIS ST 21,1.371454845,103.9633829
309 SERANGOON AVE 2,1.353805653,103.8652141
202 MARSILING DR,1.443151211,103.7751648
518 JURONG WEST ST 52,1.345086814,103.7179785
287 CHOA CHU KANG AVE 2,1.378930955,103.7415643
32 MARINE CRES,1.303178277,103.9118066
447 ANG MO KIO AVE 10,1.367479014,103.8559671
196A BOON LAY DR,1.342902399,103.7139395
807 WOODLANDS ST 81,1.442260272,103.7875172
372 TAMPINES ST 34,1.356442145,103.9580956
717 WOODLANDS DR 70,1.44084735,103.799422
255 SERANGOON CTRL DR,1.355062011,103.8708719
662 HOUGANG AVE 4,1.374376894,103.8828749
267 BT BATOK EAST AVE 4,1.348809566,103.7598926
276A JURONG WEST ST 25,1.35320439,103.7036544
609 WOODLANDS RING RD,1.435976249,103.7962136
109 WOODLANDS ST 13,1.437520434,103.7809536
27 LIM LIAK ST,1.285437042,103.8308393
309D ANCHORVALE RD,1.390811104,103.8854962
496B TAMPINES ST 43,1.361236856,103.9509961
667A JURONG WEST ST 65,1.341758561,103.7014904
12 FARRER PK RD,1.311981131,103.8516385
723 TAMPINES ST 72,1.359920572,103.9351282
604 YISHUN ST 61,1.421713481,103.8355453
106 BISHAN ST 12,1.346100701,103.8478472
360A ADMIRALTY DR,1.449203309,103.8158485
340 UBI AVE 1,1.326365266,103.9014244
121 MARSILING RISE,1.439165675,103.7799767
141 TECK WHYE LANE,1.380411812,103.7525805
401 CLEMENTI AVE 1,1.307055836,103.7685815
205 CHOA CHU KANG CTRL,1.380926802,103.7485596
446B JLN KAYU,1.39176689,103.873323
463 ANG MO KIO AVE 10,1.366947935,103.8574876
34 EUNOS CRES,1.321013483,103.9009728
101A LOR 2 TOA PAYOH,1.339741267,103.8472642
424 CANBERRA RD,1.453832695,103.8187312
544 JURONG WEST ST 42,1.352393583,103.7157595
172 STIRLING RD,1.295426652,103.8045701
388 YISHUN RING RD,1.429169585,103.8472128
277 TAMPINES ST 22,1.347278196,103.9511935
124 HOUGANG AVE 1,1.352892615,103.8866553
657 JLN TENAGA,1.333831041,103.9070897
27 TANGLIN HALT RD,1.298324737,103.7998392
321 TAMPINES ST 33,1.350698906,103.9575157
275 YISHUN ST 22,1.437758771,103.8386905
734 YISHUN AVE 5,1.429264553,103.8310748
114 WHAMPOA RD,1.325412048,103.8574814
311 TAMPINES ST 33,1.35330429,103.957435
506 SERANGOON NTH AVE 4,1.372816319,103.8763397
322 SEMBAWANG CL,1.445559889,103.8182964
833 JURONG WEST ST 81,1.343744024,103.6943573
737 YISHUN ST 72,1.428975104,103.8324446
622B PUNGGOL CTRL,1.400343698,103.9105412
943 HOUGANG ST 92,1.37386961,103.8805627
275C COMPASSVALE LINK,1.38323915,103.8939599
216 CHOA CHU KANG CTRL,1.383338271,103.746986
756 CHOA CHU KANG NTH 5,1.392487757,103.7456787
67 KALLANG BAHRU,1.321394464,103.8693362
259 TAMPINES ST 21,1.355135681,103.9499859
136 PASIR RIS ST 11,1.364689132,103.9579506
239 CHOA CHU KANG CTRL,1.379448772,103.7475484
720 YISHUN ST 71,1.426420518,103.828958
362 WOODLANDS AVE 5,1.433734041,103.7852451
681 RACE COURSE RD,1.313720674,103.8552727
443 SIN MING AVE,1.358744097,103.8326898
474 TAMPINES ST 43,1.359872992,103.9527876
95 ALJUNIED CRES,1.32170329,103.8861957
296D CHOA CHU KANG AVE 2,1.376623081,103.7430682
228C COMPASSVALE WALK,1.387731704,103.9006343
199 TOA PAYOH NTH,1.34203351,103.8506489
789 CHOA CHU KANG NTH 6,1.39587445,103.7491625
702 HOUGANG AVE 2,1.365758495,103.8897201
622 JURONG WEST ST 61,1.340513135,103.6988816
10A BOON TIONG RD,1.286358471,103.8296262
408C FERNVALE RD,1.389244713,103.8765563
543 CHOA CHU KANG ST 52,1.393709631,103.7442892
319 SERANGOON AVE 2,1.352524392,103.8680439
682 CHOA CHU KANG CRES,1.402510539,103.7452912
143 BISHAN ST 12,1.345579369,103.852912
82 MACPHERSON LANE,1.332283325,103.8856201
211C PUNGGOL WALK,1.400760493,103.8996136
764 JURONG WEST ST 74,1.349397037,103.6984496
19 LIM LIAK ST,1.285493784,103.8326
82 BEDOK NTH RD,1.329536805,103.9404066
312 YISHUN RING RD,1.431582354,103.8412806
574 PASIR RIS ST 53,1.374256701,103.9461368
310 BT BATOK ST 32,1.35964072,103.7488291
814 JURONG WEST ST 81,1.345667861,103.6957916
626 WOODLANDS AVE 6,1.433446353,103.8005581
303 TAMPINES ST 32,1.351993625,103.9558732
495D TAMPINES ST 43,1.36367185,103.9520246
986A BUANGKOK CRES,1.381916946,103.8798037
694 HOUGANG ST 61,1.376063642,103.8879392
101 COMMONWEALTH CRES,1.308051592,103.8008428
136 JLN BT MERAH,1.278287639,103.8275372
437 ANG MO KIO AVE 10,1.367200276,103.8532474
44 SIMS DR,1.316235211,103.8768812
556 JURONG WEST ST 42,1.353622103,103.7178585
665B PUNGGOL DR,1.402040572,103.9141411
148 PASIR RIS ST 13,1.362265994,103.9620786
219 PETIR RD,1.374165048,103.7727123
350A CANBERRA RD,1.450540912,103.8206243
225B COMPASSVALE WALK,1.387845529,103.8989519
3 BEDOK STH AVE 1,1.321915339,103.9331809
259 ANG MO KIO AVE 2,1.368581482,103.8315578
107 BISHAN ST 12,1.346417614,103.8479207
672 JLN DAMAI,1.33207913,103.9087571
443 CHOA CHU KANG AVE 4,1.381286516,103.7375353
10E BEDOK STH AVE 2,1.321620093,103.937041
677 HOUGANG AVE 8,1.371129016,103.8843189
722 WOODLANDS AVE 6,1.445548431,103.7994045
108 SERANGOON NTH AVE 1,1.369901403,103.8712068
268D PUNGGOL FIELD,1.403313781,103.8983589
558 JURONG WEST ST 42,1.354198212,103.7173441
608 JURONG WEST ST 65,1.337974716,103.7001717
554 HOUGANG ST 51,1.378743306,103.8896814
224A COMPASSVALE WALK,1.387882299,103.8980191
463B SEMBAWANG DR,1.45599869,103.8139717
561A JURONG WEST ST 42,1.35429411,103.7197551
286A TOH GUAN RD,1.338662946,103.7456695
213 JURONG EAST ST 21,1.339032566,103.7397738
142 TECK WHYE LANE,1.380790496,103.7519544
646 JLN TENAGA,1.331273948,103.9061715
175 ANG MO KIO AVE 4,1.375722647,103.8371233
756 YISHUN ST 72,1.426568766,103.8332432
524 HOUGANG AVE 6,1.374075675,103.8907158
220 CHOA CHU KANG CTRL,1.381933011,103.745581
348D YISHUN AVE 11,1.426926621,103.842897
167B PUNGGOL EAST,1.394227136,103.9149774
490 JURONG WEST AVE 1,1.34958851,103.7272404
461 CHOA CHU KANG AVE 4,1.378177638,103.7345505
540 SERANGOON NTH AVE 4,1.374618931,103.8725735
238 TAMPINES ST 21,1.355747568,103.9465833
182 YUNG SHENG RD,1.333691295,103.7225032
395 TAMPINES AVE 7,1.355863792,103.9560491
632 ANG MO KIO AVE 4,1.379999431,103.8414072
85C LOR 4 TOA PAYOH,1.336285709,103.8474794
858 TAMPINES AVE 5,1.354293322,103.937595
529 JURONG WEST ST 52,1.348416729,103.7161916
119 HOUGANG AVE 1,1.354007769,103.8877484
415 EUNOS RD 5,1.318226619,103.8978549
426 SERANGOON AVE 1,1.347795057,103.8760221
348 JURONG EAST AVE 1,1.344566434,103.7310696
512 PASIR RIS ST 52,1.375490495,103.9438915
831 JURONG WEST ST 81,1.344849056,103.6948142
305A ANCHORVALE LINK,1.38840183,103.8881671
328 TAMPINES ST 32,1.353166175,103.9582875
619 BEDOK RESERVOIR RD,1.333450129,103.9177088
68 TELOK BLANGAH HTS,1.275159158,103.8101385
46 TEBAN GDNS RD,1.320030281,103.7404787
822 WOODLANDS ST 82,1.441910724,103.7894711
362 CLEMENTI AVE 2,1.312716928,103.7699026
106A DEPOT RD,1.28061365,103.8109679
430 JURONG WEST AVE 1,1.351954311,103.7256226
44 LENGKOK BAHRU,1.286850982,103.8117125
683 HOUGANG AVE 8,1.373312701,103.8863678
361 TAMPINES ST 34,1.356044164,103.962576
198 PASIR RIS ST 12,1.366972563,103.9600092
423 SERANGOON CTRL,1.348490772,103.8755888
355 TAMPINES ST 33,1.355050591,103.9616
140 BISHAN ST 12,1.344799671,103.8531065
472 PASIR RIS DR 6,1.374165756,103.9572699
295 PUNGGOL CTRL,1.401886208,103.9049173
120C CANBERRA CRES,1.447071436,103.8328023
925 HOUGANG ST 91,1.376705846,103.8824972
54 PIPIT RD,1.32385645,103.8875854
664C JURONG WEST ST 64,1.338211253,103.7031556
107 GANGSA RD,1.377984697,103.7667147
465 PASIR RIS ST 41,1.373409338,103.9585599
410 TAMPINES ST 41,1.358777735,103.9462708
168 BISHAN ST 13,1.347318704,103.8541621
394 YISHUN AVE 6,1.428872859,103.8481626
186 PUNGGOL CTRL,1.398563328,103.9111
325 YISHUN CTRL,1.429238562,103.8421457
736 WOODLANDS CIRCLE,1.442837648,103.7968141
545 BEDOK NTH ST 3,1.330051424,103.924118
92 COMMONWEALTH DR,1.305731753,103.8002537
109 BEDOK NTH RD,1.33205316,103.9349351
718 TAMPINES ST 72,1.359087018,103.9355444
9 LOR 7 TOA PAYOH,1.33750482,103.8578395
835 YISHUN ST 81,1.41511033,103.8334154
723 PASIR RIS ST 72,1.380680711,103.9365962
504B MONTREAL DR,1.45088208,103.8233257
467 SEGAR RD,1.386982434,103.7737885
