address,mrt,mrt_dist,num_mrt_1km,mall,mall_dist,num_mall_1km,supermarket,supermarket_dist,num_supermarket_1km,hawker_dist,num_hawker_1km,park_dist,num_park_1km,school,school_dist,num_school_1km,number_school_btw_1km_2km,cityhall_dist
203 BEDOK NTH ST 1,BEDOK MRT STATION,0.21284995732284875,1,Djitsun Mall,0.057657993321604914,3,467360,0.10516596814063017,11,0.18822928581825438,5,0.7177004438040093,4,469680,0.5378635628592697,4,4,9.314258645130948
226 YISHUN ST 21,YISHUN MRT STATION,0.5659034348982712,1,Northpoint City,0.5244983997559468,1,760293,0.2460083711918805,9,0.9102002574740485,1,0.37331605957266445,2,768611,0.20593316771175785,5,4,15.721098199368285
742 PASIR RIS ST 71,PASIR RIS MRT STATION,1.5430800189426637,0,Elias Mall,0.6959678428865853,1,510776,0.2932762232969123,4,1.779044440562083,0,0.7783242246183287,1,518798,0.1965411032434613,2,1,13.156819632825966
441 JURONG WEST AVE 1,LAKESIDE MRT STATION,0.7843704839660645,1,Boon Lay Shopping Centre,1.0430629781181557,0,640442,0.10090947414554056,5,0.28476662458638524,1,1.2606701686642152,0,649332,0.5099906835922395,2,4,16.000331116656263
471 PASIR RIS DR 6,PASIR RIS MRT STATION,0.9639296471190746,1,Downtown East,0.4344849493621183,2,519599,0.3168025197451026,4,0.7032310145325574,1,0.6637572600911683,2,518935,0.2074325341671432,2,3,14.794002535842164
312A CLEMENTI AVE 4,CLEMENTI MRT STATION,0.46743646726401855,1,The Clementi Mall,0.463616887769351,3,129588,0.391308080124211,8,0.644580154173389,4,0.7230007800463077,6,128806,0.3726001892276263,3,1,10.160228177704177
112 TECK WHYE LANE,TECK WHYE LRT STATION,0.22043036156597798,4,Teck Whye Shopping Centre,0.2901362773014078,3,680817,0.24728324533440274,7,1.488303977462535,0,0.5745236934094562,2,689762,0.6869312334420029,2,8,14.528228682421432
461 SEGAR RD,SEGAR LRT STATION,0.2050194246407641,4,Fajar Shopping Centre,0.3294255589115373,2,670547,0.2357614576744472,6,1.0452759437499968,0,1.5223501807239441,0,677744,0.40603935663962826,4,3,13.725149374684793
817A KEAT HONG LINK,KEAT HONG LRT STATION,0.22847930728344745,3,Keat Hong Shopping Centre,0.46965462253159634,2,680817,0.16496203249387567,7,1.8311639298095952,0,0.6115332656903445,2,689762,0.5554275894426134,2,6,14.75732912841915
601 HOUGANG AVE 4,HOUGANG MRT STATION,0.5856421115673855,1,Hougang Mall,0.7656376896704413,2,530683,0.3035361021421393,6,0.6999798311496057,1,0.4680502525952042,6,538786,0.42350779989611587,4,7,9.42164540165551
431 BT PANJANG RING RD,FAJAR LRT STATION,0.1663448326661137,4,Fajar Shopping Centre,0.22418732284600384,3,670446,0.22881156767602331,7,0.9493540781450792,1,1.4205660793954642,0,677744,0.34011692664268517,4,3,13.67771031716018
570 CHOA CHU KANG ST 52,YEW TEE MRT STATION,0.49477403712352463,2,Limbang Shopping Centre,0.23877712034045528,3,680533,0.2800579035627485,3,2.026430790185085,0,0.7126648043739059,2,689285,0.15134517469404968,4,4,16.374833111757017
747 JURONG WEST ST 73,PIONEER MRT STATION,1.1089495986063551,0,Gek Poh Shopping Centre,0.13283494348845157,2,640763,0.16552891464287747,4,0.7028421030733002,1,0.6190546454169398,2,649076,0.291052381525227,4,5,18.239728868141313
160 SIMEI RD,UPPER CHANGI MRT STATION,0.42718716023895065,2,Eastpoint Mall,0.7887824439903958,1,528833,0.7887824439903958,2,1.6763606699325975,0,0.11026219512671945,7,529258,0.8601447331847014,2,5,13.290222640473635
30 BENDEMEER RD,BOON KENG MRT STATION,0.2500095438335452,3,Aperia,0.9096713037276948,1,330030,0.028240125472171095,8,0.09951413640277502,3,0.5642309341058217,1,339948,0.39217079185735143,2,3,3.1590592403561946
209 ANG MO KIO AVE 3,ANG MO KIO MRT STATION,0.7057329914791531,2,Broadway Plaza,0.4422153319930795,3,560122,0.13541924113837842,8,0.41804229540379334,5,0.5611411350022504,4,569920,0.39941291061234996,3,6,8.440287215077047
350 CLEMENTI AVE 2,CLEMENTI MRT STATION,0.5474996410381122,1,Grantral Mall,0.5808723946329026,3,120352,0.19656671939953907,9,0.15593142336421553,2,0.8948012558246397,2,129857,0.2967846033177449,2,3,9.439862338115145
442 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,0.7895272043647923,1,AMK Hub,0.8577032098280425,1,560574,0.5938643166809074,4,0.31190792766090814,4,0.7733576400713928,2,569299,0.4699028743317252,3,6,8.02520900968088
473 CHOA CHU KANG AVE 3,SOUTH VIEW LRT STATION,0.8049898784135601,3,Sunshine Place,0.21504092401013197,3,680475,0.19515749077781444,4,2.705966617445379,0,1.5576095891954211,0,689814,0.21471172217630055,2,4,15.878172693686915
113 TAO CHING RD,LAKESIDE MRT STATION,1.2808669362703302,0,Taman Jurong Shopping Centre,0.47047132549170406,1,610063,0.2139108523973458,3,0.3516362185451048,1,0.8214357158302235,2,618310,0.8911484341634999,1,5,14.881901261068608
768 BEDOK RESERVOIR VIEW,BEDOK RESERVOIR MRT STATION,0.5786169341937116,1,Bedok Point,1.2939305401743748,0,460089,0.37702351001785056,4,0.7942647046493373,1,0.7862612209377994,1,469719,0.37865923644829963,4,6,10.593373173603398
132 CLARENCE LANE,REDHILL MRT STATION,0.3678415023027204,1,Anchorpoint,1.0952698062603743,0,158736,0.29998983554260417,7,0.6242439879850703,4,1.140049222709299,0,158901,0.7401746094827655,2,4,4.134771844827351
326 BT BATOK ST 33,BUKIT GOMBAK MRT STATION,0.5937886061164489,1,West Mall,1.393196995168622,0,659003,0.4195997676629427,5,1.0761288966099951,0,1.0525240358762695,0,659401,0.21025236094706967,2,4,13.876032392072558
5 SELETAR WEST FARMWAY 6,THANGGAM LRT STATION,0.5880627094330682,2,The Seletar Mall,0.8233323803124347,2,799473,0.27105057360716095,5,0.8979469584874396,1,0.34153326697551656,3,797636,0.6501341009653397,2,2,11.582715945510875
614 BEDOK RESERVOIR RD,BEDOK NORTH MRT STATION,0.2888019470125756,2,Djitsun Mall,1.5817621038006655,0,470631,0.2143733902923624,6,0.3159192192911052,2,0.3973393724580488,4,479226,0.5907083284853746,2,7,8.414346556452376
893D WOODLANDS DR 50,WOODLANDS MRT STATION,0.22461999955550915,2,Woodlands Civic Centre,0.36524180613103646,5,730900,0.3560482034628972,6,1.1725103071694731,0,1.1929580686683727,0,738853,0.20719988646373738,6,6,17.272631533115792
228 CHOA CHU KANG CTRL,SOUTH VIEW LRT STATION,0.14951366095180257,5,Keat Hong Shopping Centre,0.4599549120104388,4,689812,0.47080360820763856,9,1.7791870482670646,0,0.9311066742438776,1,689762,0.09067054332844539,3,6,15.237230556848822
532 PASIR RIS DR 1,PASIR RIS MRT STATION,0.252814268837397,1,White Sands,0.17313045002302088,2,518457,0.15869438561443688,4,0.25389198315953604,1,0.18742043478903544,4,518935,0.7103417986905123,2,6,13.976740750804478
312 UBI AVE 1,UBI MRT STATION,0.5072809969956749,2,Singpost Centre,1.5402916592830784,0,400306,0.2074781476111079,3,1.0345095774870259,0,1.2458043779493824,0,408931,0.306921296929152,3,2,7.035418065691676
27 GHIM MOH LINK,BUONA VISTA MRT STATION,0.5792524840738383,4,The Star Vista,0.39723178985198904,2,271029,0.06108360018929248,6,0.4508295945078729,2,0.4079598310132773,9,139648,0.8153760516986546,2,1,7.632022055505801
166 HOUGANG AVE 1,KOVAN MRT STATION,1.0552933435369722,0,Heartland Mall,0.9845437078215347,1,530106,0.3932013649114848,6,0.3616451818595457,2,0.5103472372795694,8,536741,0.3863104508551821,2,2,7.57474020954532
297 CHOA CHU KANG AVE 2,SOUTH VIEW LRT STATION,0.5199370891532425,4,Keat Hong Shopping Centre,0.2779952043079143,3,680253,0.29534687820231786,6,2.4181769846348593,0,1.239277321621319,0,689905,0.07569622883687205,3,4,15.37181427281556
657 CHOA CHU KANG CRES,YEW TEE MRT STATION,0.42124069573743445,1,Yew Tee Square,0.37674322408996597,2,689715,0.46325595416965465,2,1.9435241876867209,0,1.2169144803907876,0,688268,0.42847711624336243,4,1,16.43165102548587
960 HOUGANG AVE 9,TONGKANG LRT STATION,1.5816928126527539,0,Hougang 1,0.1888339661250924,2,538692,0.1888339661250924,9,0.5335692611717266,1,0.45162965523780685,3,534238,0.2603204846280698,4,6,9.739130803568992
36 DOVER RD,ONE-NORTH MRT STATION,0.5284861641157683,2,Rochester Mall,0.8777061924364169,1,130028,0.5102286536233444,6,1.3673233439759103,0,0.8875359265647835,5,139648,0.3257489704170535,1,2,7.748761985559682
154 BISHAN ST 13,BISHAN MRT STATION,0.8347972487261565,2,Junction 8,0.8180074268519875,2,570510,0.6449565813061224,7,0.7073363901781893,1,0.8053795021353732,1,579793,0.3066355166365058,4,7,5.922700753231406
124 YISHUN ST 11,YISHUN MRT STATION,0.7134108402413123,2,Northpoint City,0.7475915796111714,2,760101,0.591823595112224,8,0.45193764336493875,1,0.5518588829948612,4,768643,0.22150313540686767,4,5,15.811681146228471
306C PUNGGOL PL,DAMAI LRT STATION,0.31921379153406737,9,Waterway Point,0.42882515427140294,2,820301,0.29750708523509256,9,0.23523377401865675,2,0.5240360272155266,1,828845,0.10913998707071995,6,7,13.887467540789666
602 WOODLANDS DR 42,ADMIRALTY MRT STATION,0.5756317149948921,2,888 Plaza,0.17032973749764574,5,730888,0.17032973749764574,8,0.5155112491817059,1,1.7253577263981028,0,738240,0.38917200342955743,7,3,17.194273651450843
305 BT BATOK ST 31,BUKIT GOMBAK MRT STATION,0.45419698276168263,2,West Mall,0.8792819642587569,1,650376,0.1899272140799723,9,0.7399047163850637,1,0.9070804913116174,1,659441,0.174485849873512,3,5,13.615766689409886
18 TIONG BAHRU RD,TIONG BAHRU MRT STATION,0.622184068590871,2,Tiong Bahru Plaza,0.6259320696498535,2,169059,0.23611020582129483,11,0.07550623114278374,6,0.3572691615885573,5,169485,0.7578131362420663,1,6,2.312772585465058
201B COMPASSVALE DR,SENGKANG LRT STATION,0.40092292930500956,8,Compass One,0.43280258039525793,2,543215,0.20483112443314574,8,0.676540200809193,1,1.1527130897544144,0,545080,0.5281828296864568,7,10,11.509828721765771
106C PUNGGOL FIELD,MERIDIAN LRT STATION,0.16005966940086055,7,Rivervale Mall,0.6670549542203735,3,820108,0.17399754246165564,9,1.2353624391532332,0,0.7628254895686126,1,828867,0.2997707406493573,7,8,13.076950771676518
725 ANG MO KIO AVE 6,ANG MO KIO MRT STATION,0.4316415142943227,1,Broadway Plaza,0.14269925008763765,3,560712,0.15379036138630375,7,0.07850676555921067,5,0.44910293058599043,3,569228,0.5572697888161509,3,4,8.82483376936578
666A JURONG WEST ST 65,PIONEER MRT STATION,0.5083670933822695,2,Pioneer Mall,0.5140741227830317,2,648331,0.44478051557058307,4,0.47263738828952784,1,0.7487792254327926,2,648368,0.2625270819481451,4,6,17.539648497861037
109 YISHUN RING RD,YISHUN MRT STATION,0.7989867344241819,1,Northpoint City,0.8643936996288474,1,760101,0.2729274929118376,6,0.14963937539682906,1,0.6459091940834341,5,768643,0.46177832396276547,3,6,15.65948777731153
391 YISHUN AVE 6,YISHUN MRT STATION,1.5765669438495749,0,Northpoint City,1.4908718172407502,0,760461,0.1468383756240536,5,0.6956797480886568,1,0.9217695935432971,1,768960,0.23975988369087362,2,6,15.076865738656675
929 JURONG WEST ST 92,PIONEER MRT STATION,0.9890503125448021,1,Pioneer Mall,0.8807345100122178,1,640962,0.2559036044767259,4,0.9047001166060651,1,0.5839731249444244,1,649036,0.24378173487231858,2,5,18.87880524018359
158 MEI LING ST,QUEENSTOWN MRT STATION,0.415725886886796,1,Anchorpoint,0.5236940788257687,3,140170,0.20525128382914978,4,0.056212296523809546,5,1.1366474038120777,0,149303,0.6208386053665672,2,2,5.477409610943644
354D ADMIRALTY DR,SEMBAWANG MRT STATION,0.2473606740255369,1,Sun Plaza,0.3017050692981735,1,750355,0.13731396330907505,9,0.45224945269428085,1,1.2069914968861624,0,757714,0.3143011696939447,5,2,17.821945620528997
440 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,0.6562082669501585,1,AMK Hub,0.727108073244608,2,560574,0.5456920799764509,5,0.3026798231854911,4,0.6403683124990573,2,569299,0.37736878139976887,3,5,8.106912317108387
146 MEI LING ST,QUEENSTOWN MRT STATION,0.1911066448901965,1,Anchorpoint,0.5654277456939373,3,140170,0.3637615421118131,4,0.18838594131423722,5,1.2986406194167375,0,149303,0.3977819994054853,2,2,5.294538053056236
105 CLEMENTI ST 12,CLEMENTI MRT STATION,0.9972829256780777,1,The Clementi Mall,1.056773582857749,0,120108,0.07741569655616991,5,0.9284558266230614,1,0.3777060243302459,4,129857,0.7264354300294514,1,7,9.70768958825084
206B COMPASSVALE LANE,RANGGUNG LRT STATION,0.35537653100013944,8,Compass One,0.5507590741623051,3,540279,0.4583836865422316,7,0.7523030508868661,1,0.8887537876115625,1,545166,0.3515838498632322,6,11,11.562175235206716
553 JURONG WEST ST 42,LAKESIDE MRT STATION,1.0069351415473669,0,Boon Lay Shopping Centre,1.044114726546605,0,640442,0.18871917797705848,5,0.39000718088947967,1,1.4448568946183404,0,649295,0.7089943936386577,2,4,16.227669900903283
367 TAMPINES ST 34,TAMPINES EAST MRT STATION,0.7391456256608256,1,Loyang Point,0.9644615309345229,1,521487,0.3246925107491775,4,1.9342568893032825,0,0.7059047432342702,3,529258,0.6637148235410574,2,7,14.104339105926746
273B BISHAN ST 24,BISHAN MRT STATION,0.7778248714389607,3,Junction 8,0.8537715045122951,2,570279,0.1318890765800885,3,0.8458888606846116,1,0.3103248494939833,7,579767,0.2161273408742986,1,8,7.022701409371926
821 TAMPINES ST 81,TAMPINES WEST MRT STATION,0.5273889102716789,1,Our Tampines Hub,0.8261085731673511,1,520823,0.07823875925432841,6,0.8255885985119341,1,1.351062345423502,0,529706,0.29802328921254156,3,8,11.041344297888545
623 HOUGANG AVE 8,HOUGANG MRT STATION,1.120651458219935,0,Hougang 1,0.6568670131867099,1,530642,0.29502197349379006,4,0.5484880373045609,1,0.30552709482318224,6,538784,0.14886419983285354,5,6,9.195391141649138
323 TAMPINES ST 33,TAMPINES EAST MRT STATION,0.6612365676129935,1,Eastpoint Mall,1.1499019111384543,0,529286,0.35740508210622624,5,1.6682534606386843,0,0.6455275220312824,4,529258,0.38471170248007114,4,5,13.487236975280961
912 JURONG WEST ST 91,PIONEER MRT STATION,1.1977296465949228,0,Pioneer Mall,1.102966221904683,0,640962,0.4748331754335809,3,1.127456120289154,0,0.7592823374146822,1,649036,0.15326318463590818,2,5,19.094545644435403
367 WOODLANDS AVE 5,WOODLANDS MRT STATION,0.3260420013523301,2,Woodlands Civic Centre,0.17426843946178766,4,730900,0.18076985495869666,6,0.7474108653640766,1,0.8746685444598711,1,739067,0.1314895728546253,6,4,17.147687233597008
556 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,0.9278087890108694,1,AMK Hub,1.059121821353749,0,560574,0.1858278057358417,3,0.3594216213619566,2,0.8322014361083284,2,569228,0.6531859014856376,1,5,8.744883812725547
160 WOODLANDS ST 13,MARSILING MRT STATION,0.129472096588917,1,Marsiling Mall,0.5524932454812121,1,739044,0.12449200612245823,5,0.5411494555472877,1,0.5950182829377301,2,738927,0.15288286744073834,2,5,17.717289287205578
780E WOODLANDS CRES,ADMIRALTY MRT STATION,0.823638711910327,1,Woodlands Mart,0.4753878212390619,2,730780,0.08093142304241795,11,0.8992678852526258,1,2.226321104630404,0,737803,0.11209638157426553,4,6,18.015281657944502
948 JURONG WEST ST 91,PIONEER MRT STATION,1.03740762015787,0,Pioneer Mall,0.7541595148361168,2,640962,0.293934294689286,5,0.796904081329719,1,0.7959731174730096,1,649036,0.41963069012737286,4,4,18.799575380150614
107 POTONG PASIR AVE 1,POTONG PASIR MRT STATION,0.37487150056329793,2,The Poiz,0.3558893406065041,1,358361,0.2745329373113515,4,0.6959075116076904,1,0.7554178588811934,3,359337,0.5179340778227096,2,9,4.944445532883332
154 BT BATOK ST 11,BUKIT BATOK MRT STATION,0.6401948800397529,1,West Mall,0.6376013753054405,1,651154,0.051287114758996916,8,0.8380409358086385,2,1.7151329546490688,0,659163,0.449828487492837,2,7,13.453591349588853
115 POTONG PASIR AVE 1,WOODLEIGH MRT STATION,0.9154412049369075,2,The Poiz,0.8772846167307966,1,350120,0.21101942339393268,7,0.6802506040690643,2,0.5925386624996714,1,359337,0.6978904897506363,3,9,5.024242189408434
403 ADMIRALTY LINK,SEMBAWANG MRT STATION,0.6927388947003892,1,Sun Plaza,0.7356110251466297,1,751406,0.18045986432094072,10,0.8698369677581702,1,1.5302697153310554,0,757521,0.11631380260035569,4,2,18.22025362590956
451 PASIR RIS DR 6,PASIR RIS MRT STATION,1.003776767767385,0,Downtown East,0.6934396074335801,3,510440,0.27938126543307645,6,0.7645554057615035,1,0.6401486936354054,1,518935,0.16498057969748076,3,3,14.6438438588739
519 SERANGOON NTH AVE 4,KOVAN MRT STATION,1.7496567508088305,0,Hougang 1,0.6816639544097308,1,552152,0.29786068567981205,5,1.008087274896122,0,0.6919286290517007,4,555855,0.0978770181278001,3,5,9.07276096301702
171 BT BATOK WEST AVE 8,CHINESE GARDEN MRT STATION,0.942365047788968,1,West Mall,1.0928769693766789,0,650166,0.3113793755355073,5,0.4010535676338364,2,1.5004392874747536,0,609558,0.3586265962358779,3,5,13.75031094695549
611 CHOA CHU KANG ST 62,YEW TEE MRT STATION,0.4661556070356743,1,Yew Tee Square,0.40011978961415184,3,689578,0.4231852219430174,3,2.3867885796862502,0,1.2778052576548897,0,688268,0.4691219801944033,4,0,16.846786739401242
187 PUNGGOL CTRL,MERIDIAN LRT STATION,0.29771144600143146,8,Oasis Terraces,0.5156345747862994,2,824622,0.20041124017800735,11,1.2431904589572642,0,0.6340069164596521,1,828819,0.28148337674811585,7,7,13.388899791051841
608 YISHUN ST 61,KHATIB MRT STATION,0.45051551857047,2,Wisteria Mall,0.74212625971011,2,760849,0.4195546044958439,11,1.1597222307381503,0,0.891615611451558,2,769026,0.6229681476885945,4,5,14.23594874462343
196B BOON LAY DR,LAKESIDE MRT STATION,0.7608583672088486,1,Boon Lay Shopping Centre,0.4440474500328929,2,640221,0.4456094763039571,3,0.3165431343418187,2,0.458709894888117,3,649930,0.1606932600268261,4,5,16.280181811728983
628 JURONG WEST ST 65,PIONEER MRT STATION,0.5609952198861403,2,Pioneer Mall,0.25918648052325166,3,640638,0.2521050871157436,6,0.25065303004669653,1,0.8965744757995563,1,649223,0.28248600374976685,5,4,17.825409371644568
30 MARINE CRES,KEMBANGAN MRT STATION,1.8697038401496886,0,i12 Katong,0.6900297727429604,4,440058,0.3812623455044584,9,0.5396973711195359,2,0.34585997132701607,2,449761,0.1252133134951222,3,3,6.694938441241543
325 BT BATOK ST 33,BUKIT GOMBAK MRT STATION,0.6558353495263821,1,West Mall,1.4059620921911262,0,659003,0.3977561511986116,5,1.0274787923877868,0,1.1231916542915523,0,659401,0.2636496924071944,2,4,13.945701609420052
343 WOODLANDS AVE 1,MARSILING MRT STATION,0.7358791735280743,3,Marsiling Mall,0.2167284799419254,3,738623,0.2167284799419254,7,0.22117760826455096,1,0.5513316379340565,1,739063,0.307994787356737,3,5,17.261011172305825
204 CHOA CHU KANG AVE 1,KEAT HONG LRT STATION,0.24254304800198717,5,Teck Whye Shopping Centre,0.3716905732510488,3,680142,0.303559911876788,8,1.5109766194829246,0,0.9274095256475298,3,689762,0.24131145876173105,3,6,14.993063835556676
83 STRATHMORE AVE,QUEENSTOWN MRT STATION,0.2651594328408282,1,Anchorpoint,0.6969678076171828,3,141085,0.18239486146077838,4,0.5046549792033903,3,1.6765416376641245,0,149303,0.11956057868245785,1,4,4.872676190186948
152 YISHUN ST 11,YISHUN MRT STATION,0.1787243161880479,1,Northpoint City,0.1868666078850499,1,769093,0.1716987861823211,11,0.6931221149256749,1,0.6498682790442458,2,768679,0.3340155974025723,5,5,15.367972259471218
218A BOON LAY AVE,LAKESIDE MRT STATION,1.322352866084883,0,Boon Lay Shopping Centre,0.45349840858912216,1,640221,0.45198641977686266,4,0.5822236374571576,2,1.0747066151302214,0,648347,0.34703391538452155,3,7,16.952822577127783
518 WEST COAST RD,CLEMENTI MRT STATION,1.028619862304795,0,321 Clementi,0.7921402311948119,4,120502,0.408468456196237,4,0.40617227471078793,4,0.3539897919439858,5,128104,0.6147530432303814,2,2,10.49198479761001
342B YISHUN RING RD,YISHUN MRT STATION,1.0979501564291363,0,Northpoint City,1.0102592464520357,0,760327,0.2724287947054185,10,0.5779439981689493,1,0.6632102659799051,2,768857,0.33605185488273903,3,6,15.180650177734405
439A SENGKANG WEST AVE,FERNVALE LRT STATION,0.1735558663198764,5,The Seletar Mall,0.19765638397835683,2,797653,0.19294820187650535,9,0.09396858633941882,1,0.7104954378758919,3,797636,0.3278025725872091,3,6,11.288970398179865
238 HOUGANG AVE 1,KOVAN MRT STATION,0.5503859691167916,1,Heartland Mall,0.4993877254796684,1,537643,0.2377241698493625,6,0.3856650085894192,2,0.3989687917068013,4,538882,0.16769233824652297,2,3,8.184313482037751
